enabled,model_id,brand_title,series_title,model_title,reason,source_batch,note
1,28875,OPPO,OPPO Realme,Realme 真我X7Pro 5G,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,35151,OPPO,OPPO Realme,Realme真我GT Neo闪速版,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,38678,OPPO,OPPO Realme,Realme真我GT2,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,30791,OPPO,OPPO Realme,Realme真我Q2 5G,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,30796,OPPO,OPPO Realme,Realme真我Q2Pro 5G,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,30801,OPPO,OPPO Realme,Realme真我Q2i 5G,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,34564,OPPO,OPPO Realme,Realme真我Q3,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,34562,OPPO,OPPO Realme,Realme真我Q3Pro,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,34563,OPPO,OPPO Realme,Realme真我Q3i,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,41318,OPPO,OPPO Realme,Realme真我V23i 5G,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,39042,OPPO,OPPO Realme,Realme真我V25,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,23616,OPPO,OPPO Realme,realme 原耳,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,23620,OPPO,OPPO Realme,realme 灵耳,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,44952,OPPO,OPPO Realme,realme真我10s,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,53544,OPPO,OPPO Realme,realme真我12,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,52002,OPPO,OPPO Realme,realme真我12 Pro,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,55462,OPPO,OPPO Realme,realme真我13,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,55343,OPPO,OPPO Realme,realme真我13 Pro,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,57915,OPPO,OPPO Realme,realme真我14 Pro+,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,45567,OPPO,OPPO Realme,realme真我GT Neo5 150W,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,45569,OPPO,OPPO Realme,realme真我GT Neo5 240W,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,35997,OPPO,OPPO Realme,realme真我GT 大师探索版,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,37441,OPPO,OPPO Realme,realme真我Q3s,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,38047,OPPO,OPPO Realme,realme真我Q3t,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,40210,OPPO,OPPO Realme,realme真我Q5,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,40205,OPPO,OPPO Realme,realme真我Q5i,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,49241,OPPO,OPPO Realme,真我GT5 240W,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,51018,OPPO,OPPO Realme,真我GT5 Pro,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,47345,OPPO,OPPO Reno,Reno10Pro+ 5G,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,30154,OPPO,OPPO Reno,Reno4 SE,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,31816,OPPO,OPPO Reno,Reno5,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,33530,OPPO,OPPO Reno,Reno5 K,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,37981,OPPO,OPPO Reno,Reno7 5G,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,38143,OPPO,OPPO Reno,Reno7 SE 5G,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,49345,OPPO,OPPO 充电器/线,OPPO 100W双口超级闪充套装,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,41599,OPPO,OPPO 充电器/线,OPPO 10W充电头,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,41600,OPPO,OPPO 充电器/线,OPPO 20W闪充充电器,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,41781,OPPO,OPPO 充电器/线,OPPO 65W氮化镓超级闪充套装,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,32654,OPPO,OPPO 充电器/线,OPPO 65W闪充适配器,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,48658,OPPO,OPPO 充电器/线,OPPO 67W氮化镓超级闪充套装,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,41748,OPPO,OPPO 充电器/线,OPPO 80W超级闪充充电器,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,41420,OPPO,OPPO 充电器/线,OPPO 80W超级闪充车载充电器,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,40268,OPPO,OPPO 充电器/线,OPPO AIRVOOC 50W无线充电器,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,41601,OPPO,OPPO 充电器/线,OPPO AiRVOOC 30W无线闪充充电器,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,32653,OPPO,OPPO 充电器/线,OPPO AiRVOOC 30W无线闪充充电器套装,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,42781,OPPO,OPPO 充电器/线,OPPO AiRVOOC 33W无线闪充充电器,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,34788,OPPO,OPPO 充电器/线,OPPO AiRVOOC 40W无线闪充充电器,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,55258,OPPO,OPPO 充电器/线,OPPO 闪充数据线 USB-C  12A 1米,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,55257,OPPO,OPPO 充电器/线,OPPO 闪充数据线 USB-C  8A 1.5米,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,43253,OPPO,OPPO 充电器/线,Realme 真我 30W闪充电源适配器,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,43247,OPPO,OPPO 充电器/线,Realme 真我 33W智慧闪充电源适配器,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,39711,OPPO,OPPO 充电器/线,Realme 真我 65W超级闪充电源适配器套装,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,46480,OPPO,OPPO 充电器/线,Realme 真我 80W超级闪充电源适配器套装,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,50703,OPPO,OPPO 充电器/线,Realme 真我50W mini闪充套装,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,41597,OPPO,OPPO 充电器/线,oppo安卓线DL109,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,32655,OPPO,OPPO 充电器/线,oppo安卓线DL118,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,41598,OPPO,OPPO 充电器/线,oppo安卓线DL143,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,47085,OPPO,OPPO 充电器/线,oppo安卓线DL149,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
